clickstream_id,session_id,customer_id,customer_segment,campaign_id,campaign_group,device_type,referrer,location,timestamp,event_order,event_type,page,scroll_depth,product_id,name,category,price,stock,discount_applied,bounce_flag,cart_size
a589d341-1fca-4abf-8b31-67eb5bf7a253_8,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:05:00,9,Product View,/product/PROD059,2.0,PROD059,Deluxe Oreo Biscuits,Snacks,45.06,in stock,0.0,0,0
a3f3e5c8-8122-4dff-98de-027968ddf254_0,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:39:34,1,Search View,/search?q=Ritz,100.0,,,,,,,0,4
a3f3e5c8-8122-4dff-98de-027968ddf254_1,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:39:49,2,Category View,/category/breakfast-foods,25.0,,,Breakfast Foods,,,,0,4
a3f3e5c8-8122-4dff-98de-027968ddf254_2,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:40:04,3,Product View,/product/PROD100,14.0,PROD100,Classic Kellogg's Granola,Breakfast Foods,60.67,instock,0.0,0,4
a3f3e5c8-8122-4dff-98de-027968ddf254_3,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:41:01,4,Add to Cart,/add_to_cart/PROD100,,PROD100,Classic Kellogg's Granola,,60.67,instock,0.0,0,5
a3f3e5c8-8122-4dff-98de-027968ddf254_4,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:41:16,5,Category View,"/category/lifestyle-&-recreation-(fitness,-toys,-travel)",15.0,,,"Lifestyle & Recreation (Fitness, Toys, Travel)",,,,0,5
a3f3e5c8-8122-4dff-98de-027968ddf254_5,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:41:30,6,Search View,/search?q=Veggies,50.0,,,,,,,0,5
a3f3e5c8-8122-4dff-98de-027968ddf254_6,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:41:48,7,Category View,/category/beverages,14.0,,,Beverages,,,,0,5
a3f3e5c8-8122-4dff-98de-027968ddf254_7,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:42:02,8,Home View,/home,75.0,,,,,,,0,5
a3f3e5c8-8122-4dff-98de-027968ddf254_8,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:42:12,9,Product View,/product/PROD029,50.0,PROD029,Extra Premier Detergent Pods,Household Essentials,46.07,in stock,0.0,0,5
a3f3e5c8-8122-4dff-98de-027968ddf254_9,a3f3e5c8-8122-4dff-98de-027968ddf254,CUST075,Active Customers,,non-campaign,Mobile,google.com,Tengah,2024-02-01 19:42:44,10,Add to Cart,/add_to_cart/PROD029,,PROD029,Extra Premier Detergent Pods,,46.07,in stock,0.0,0,6
d3caf0af-4f1e-4156-91e2-e505336a0542_0,d3caf0af-4f1e-4156-91e2-e505336a0542,CUST043,Active Customers,CAMP069,treatment,Mobile,google.com,Tiong Bahru,2024-12-29 16:18:57,1,Search View,/search?q=First,1.0,,,,,,,0,1
d3caf0af-4f1e-4156-91e2-e505336a0542_1,d3caf0af-4f1e-4156-91e2-e505336a0542,CUST043,Active Customers,CAMP069,treatment,Mobile,google.com,Tiong Bahru,2024-12-29 16:19:09,2,Category View,/category/bakery,11.0,,,Bakery,,,,0,1
d3caf0af-4f1e-4156-91e2-e505336a0542_2,d3caf0af-4f1e-4156-91e2-e505336a0542,CUST043,Active Customers,CAMP069,treatment,Mobile,google.com,Tiong Bahru,2024-12-29 16:19:23,3,Product View,/product/PROD079,9.0,PROD079,Extra Bimbo Cake,Bakery,22.59,in stock,0.0,0,1
d3caf0af-4f1e-4156-91e2-e505336a0542_3,d3caf0af-4f1e-4156-91e2-e505336a0542,CUST043,Active Customers,CAMP069,treatment,Mobile,google.com,Tiong Bahru,2024-12-29 16:19:39,4,Add to Cart,/add_to_cart/PROD079,,PROD079,Extra Bimbo Cake,,22.59,in stock,0.0,0,2
d3caf0af-4f1e-4156-91e2-e505336a0542_4,d3caf0af-4f1e-4156-91e2-e505336a0542,CUST043,Active Customers,CAMP069,treatment,Mobile,google.com,Tiong Bahru,2024-12-29 16:19:48,5,Cart View,/cart,,,,,,,,0,2
d3caf0af-4f1e-4156-91e2-e505336a0542_5,d3caf0af-4f1e-4156-91e2-e505336a0542,CUST043,Active Customers,CAMP069,treatment,Mobile,google.com,Tiong Bahru,2024-12-29 16:20:37,6,Checkout Start,/checkout,,,,,,,,0,2
269bf667-851c-4e36-9301-baf126e20843_0,269bf667-851c-4e36-9301-baf126e20843,CUST023,Active Customers,CAMP037,treatment,Mobile,facebook.com,Kovan,2024-12-26 18:09:32,1,Product View,/product/PROD056,6.0,PROD056,Classic Maggi Spaghetti,Rice & Noodles,30.62,in stock,0.0,0,2
269bf667-851c-4e36-9301-baf126e20843_1,269bf667-851c-4e36-9301-baf126e20843,CUST023,Active Customers,CAMP037,treatment,Mobile,facebook.com,Kovan,2024-12-26 18:10:06,2,Add to Cart,/add_to_cart/PROD056,,PROD056,Classic Maggi Spaghetti,,30.62,in stock,0.0,0,3
269bf667-851c-4e36-9301-baf126e20843_2,269bf667-851c-4e36-9301-baf126e20843,CUST023,Active Customers,CAMP037,treatment,Mobile,facebook.com,Kovan,2024-12-26 18:10:12,3,Product View,/product/PROD023,13.0,PROD023,Classic Pepsi Coffee,Beverages,83.87,OUT OF STOCK,0.0,0,3
269bf667-851c-4e36-9301-baf126e20843_3,269bf667-851c-4e36-9301-baf126e20843,CUST023,Active Customers,CAMP037,treatment,Mobile,facebook.com,Kovan,2024-12-26 18:10:58,4,Add to Cart,/add_to_cart/{product_id},,,,,,,,0,3
269bf667-851c-4e36-9301-baf126e20843_4,269bf667-851c-4e36-9301-baf126e20843,CUST023,Active Customers,CAMP037,treatment,Mobile,facebook.com,Kovan,2024-12-26 18:11:19,5,Product View,/product/PROD092,20.0,PROD092,Classic SongHe Pasta,Rice & Noodles,32.2,in stock,0.0,0,3
269bf667-851c-4e36-9301-baf126e20843_5,269bf667-851c-4e36-9301-baf126e20843,CUST023,Active Customers,CAMP037,treatment,Mobile,facebook.com,Kovan,2024-12-26 18:12:16,6,Add to Cart,/add_to_cart/PROD092,,PROD092,Classic SongHe Pasta,,32.2,in stock,0.0,0,4
939c95c0-0a04-45f8-a76d-f29b5428aef9_0,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:15:06,1,Product View,/product/PROD081,13.0,PROD081,Premium Farmhouse Chicken,Meat & Seafood,97.48,in stock,0.0,0,2
939c95c0-0a04-45f8-a76d-f29b5428aef9_1,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:15:53,2,Add to Cart,/add_to_cart/PROD081,,PROD081,Premium Farmhouse Chicken,,97.48,in stock,0.0,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_2,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:16:12,3,Cart View,/cart,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_3,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:16:54,4,Checkout Start,/checkout,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_4,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:17:41,5,Payment Attempt,/payment,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_5,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:19:38,6,Payment Successful,/payment/success,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_6,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:19:40,7,Home View,/home,5.0,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_7,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:19:52,8,Cart View,/cart,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_8,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:20:04,9,Checkout Start,/checkout,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_9,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:20:36,10,Payment Attempt,/payment,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_10,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:21:45,11,Payment Failed,/payment/fail,,,,,,,,0,3
939c95c0-0a04-45f8-a76d-f29b5428aef9_11,939c95c0-0a04-45f8-a76d-f29b5428aef9,CUST031,Active Customers,,non-campaign,Tablet,facebook.com,Marina South,2024-12-30 19:21:52,12,Home View,/home,6.0,,,,,,,0,3
c73e4267-153b-478b-ac60-63fac999f4fb_0,c73e4267-153b-478b-ac60-63fac999f4fb,CUST034,New Customers,CAMP081,treatment,Mobile,google.com,Serangoon,2024-11-11 20:09:04,1,Search View,/search?q=Kleenex,1.0,,,,,,,0,1
c73e4267-153b-478b-ac60-63fac999f4fb_1,c73e4267-153b-478b-ac60-63fac999f4fb,CUST034,New Customers,CAMP081,treatment,Mobile,google.com,Serangoon,2024-11-11 20:09:14,2,Home View,/home,25.0,,,,,,,0,1
c73e4267-153b-478b-ac60-63fac999f4fb_2,c73e4267-153b-478b-ac60-63fac999f4fb,CUST034,New Customers,CAMP081,treatment,Mobile,google.com,Serangoon,2024-11-11 20:09:31,3,Cart View,/cart,,,,,,,,0,1
c73e4267-153b-478b-ac60-63fac999f4fb_3,c73e4267-153b-478b-ac60-63fac999f4fb,CUST034,New Customers,CAMP081,treatment,Mobile,google.com,Serangoon,2024-11-11 20:09:46,4,Category View,/category/snacks,,,,Snacks,,,,0,1
c73e4267-153b-478b-ac60-63fac999f4fb_4,c73e4267-153b-478b-ac60-63fac999f4fb,CUST034,New Customers,CAMP081,treatment,Mobile,google.com,Serangoon,2024-11-11 20:11:02,5,Product View,/product/PROD022,90.0,PROD022,Deluxe Ritz Cookies,Snacks,77.95,in stock,0.0,0,1
97b0a3a6-a027-4000-a673-be9704f6f818_0,97b0a3a6-a027-4000-a673-be9704f6f818,CUST046,Active Customers,CAMP102,treatment,Mobile,google.com,Alexandra,2024-12-30 21:09:00,1,Home View,/home,30.0,,,,,,,0,4
97b0a3a6-a027-4000-a673-be9704f6f818_1,97b0a3a6-a027-4000-a673-be9704f6f818,CUST046,Active Customers,CAMP102,treatment,Mobile,google.com,Alexandra,2024-12-30 21:09:22,2,Cart View,/cart,,,,,,,,0,4
97b0a3a6-a027-4000-a673-be9704f6f818_2,97b0a3a6-a027-4000-a673-be9704f6f818,CUST046,Active Customers,CAMP102,treatment,Mobile,google.com,Alexandra,2024-12-30 21:09:39,3,Category View,/category/snacks,,,,Snacks,,,,0,4
97b0a3a6-a027-4000-a673-be9704f6f818_3,97b0a3a6-a027-4000-a673-be9704f6f818,CUST046,Active Customers,CAMP102,treatment,Mobile,google.com,Alexandra,2024-12-30 21:10:31,4,Search View,/search?q=Fries,40.0,,,,,,,0,4
97b0a3a6-a027-4000-a673-be9704f6f818_4,97b0a3a6-a027-4000-a673-be9704f6f818,CUST046,Active Customers,CAMP102,treatment,Mobile,google.com,Alexandra,2024-12-30 21:10:56,5,Home View,/home,7.0,,,,,,,0,4
97b0a3a6-a027-4000-a673-be9704f6f818_5,97b0a3a6-a027-4000-a673-be9704f6f818,CUST046,Active Customers,CAMP102,treatment,Mobile,google.com,Alexandra,2024-12-30 21:11:03,6,Cart View,/cart,,,,,,,,0,4
11e2b0eb-34ba-4731-af73-1db32d14ba4d_0,11e2b0eb-34ba-4731-af73-1db32d14ba4d,CUST098,High Spenders,CAMP039,treatment,Desktop,facebook.com,Bukit Timah,2024-12-27 20:25:52,1,Product View,/product/PROD026,8.0,PROD026,Deluxe Ocean Fresh Fish,Meat & Seafood,11.21,OUT OF STOCK,0.0,0,5
11e2b0eb-34ba-4731-af73-1db32d14ba4d_1,11e2b0eb-34ba-4731-af73-1db32d14ba4d,CUST098,High Spenders,CAMP039,treatment,Desktop,facebook.com,Bukit Timah,2024-12-27 20:26:35,2,Add to Cart,/add_to_cart/{product_id},,,,,,,,0,5
11e2b0eb-34ba-4731-af73-1db32d14ba4d_2,11e2b0eb-34ba-4731-af73-1db32d14ba4d,CUST098,High Spenders,CAMP039,treatment,Desktop,facebook.com,Bukit Timah,2024-12-27 20:27:01,3,Cart View,/cart,,,,,,,,0,5
11e2b0eb-34ba-4731-af73-1db32d14ba4d_3,11e2b0eb-34ba-4731-af73-1db32d14ba4d,CUST098,High Spenders,CAMP039,treatment,Desktop,facebook.com,Bukit Timah,2024-12-27 20:27:28,4,Checkout Start,/checkout,,,,,,,,0,5
11e2b0eb-34ba-4731-af73-1db32d14ba4d_4,11e2b0eb-34ba-4731-af73-1db32d14ba4d,CUST098,High Spenders,CAMP039,treatment,Desktop,facebook.com,Bukit Timah,2024-12-27 20:28:38,5,Payment Attempt,/payment,,,,,,,,0,5
11e2b0eb-34ba-4731-af73-1db32d14ba4d_5,11e2b0eb-34ba-4731-af73-1db32d14ba4d,CUST098,High Spenders,CAMP039,treatment,Desktop,facebook.com,Bukit Timah,2024-12-27 20:31:15,6,Payment Failed,/payment/fail,,,,,,,,0,5
bc252527-d3ac-46c1-9adb-6b3459d38603_0,bc252527-d3ac-46c1-9adb-6b3459d38603,CUST068,Active Customers,CAMP052,treatment,Mobile,google.com,Novena,2024-12-27 23:06:55,1,Search View,/search?q=Carrots,25.0,,,,,,,0,4
bc252527-d3ac-46c1-9adb-6b3459d38603_1,bc252527-d3ac-46c1-9adb-6b3459d38603,CUST068,Active Customers,CAMP052,treatment,Mobile,google.com,Novena,2024-12-27 23:07:17,2,Product View,/product/PROD013,20.0,PROD013,Classic Tefal Storage Boxes,"['Home & Living (Kitchenware, Storage, Bedding)', 'Home & Living (Kitchenware, Storage, Bedding)']",,in stock,0.0,0,4
bc252527-d3ac-46c1-9adb-6b3459d38603_2,bc252527-d3ac-46c1-9adb-6b3459d38603,CUST068,Active Customers,CAMP052,treatment,Mobile,google.com,Novena,2024-12-27 23:07:46,3,Add to Cart,/add_to_cart/PROD013,,PROD013,Classic Tefal Storage Boxes,,,in stock,0.0,0,5
